time_step,variable,PCA_1,PCA_2,PCA_3
1,relative_humidity_500_std,-2.9356542322029804,1.735811997155034,-0.834005156497304
2,relative_humidity_500_std,-2.8928468850529376,1.6801992121368956,-0.7426924765111134
3,relative_humidity_500_std,-2.871892047267312,1.538363129305508,-0.6290286307913177
4,relative_humidity_500_std,-2.9132962056106315,1.4213154382518594,-0.5505345872940518
5,relative_humidity_500_std,-2.9600856197143846,1.2640573805232207,-0.4523998634303846
6,relative_humidity_500_std,-2.9343425615693306,1.1596935744647536,-0.3596021488966613
7,relative_humidity_500_std,-2.8320838950758285,1.0616731061288018,-0.3215048454141755
8,relative_humidity_500_std,-2.826189697202681,0.882887957532341,-0.1311386585749013
9,relative_humidity_500_std,-2.6468414366679838,0.7052271330464227,-0.055127034427830325
10,relative_humidity_500_std,-2.5505245240361756,0.5526286489995687,0.06403814150060956
11,relative_humidity_500_std,-2.459748869502016,0.29186108229997126,0.21930587544259575
12,relative_humidity_500_std,-2.3188032792978013,0.05501940659917374,0.34758961202387123
13,relative_humidity_500_std,-2.2883285407934486,-0.09938284517783597,0.5316335721514801
14,relative_humidity_500_std,-2.1223741737897415,-0.24564327962352514,0.6091845571066613
15,relative_humidity_500_std,-2.143071555588807,-0.4175349645153519,0.7927886424852891
16,relative_humidity_500_std,-2.140074157423058,-0.5619834814562359,0.8641740351139057
17,relative_humidity_500_std,-2.039487214556042,-0.7229772429491892,0.9896507478260516
18,relative_humidity_500_std,-1.8085198378213883,-1.0078626023209727,0.87566805433111
19,relative_humidity_500_std,-1.3897323037275298,-1.2789827511032774,0.6958062691304421
20,relative_humidity_500_std,-0.9468227761742987,-1.588069477670261,0.33770430787294525
21,relative_humidity_500_std,-0.5778292173617543,-1.7828512840612298,0.14565549981932996
22,relative_humidity_500_std,-0.16552300091945302,-1.8781990161633269,-0.003285338661665336
23,relative_humidity_500_std,0.2824606820412275,-1.9074306063217177,-0.22567970962300227
24,relative_humidity_500_std,0.5627436577382222,-1.7772860843413403,-0.39466437548942546
25,relative_humidity_500_std,1.0299141760112935,-1.6179202380395943,-0.4853930457907049
26,relative_humidity_500_std,1.8077991393203952,-1.4925774991793235,-0.6644651570994079
27,relative_humidity_500_std,2.4923011096159353,-1.308508963694562,-0.7346836474091042
28,relative_humidity_500_std,3.120409507997427,-1.0592460465088194,-0.7441557638754736
29,relative_humidity_500_std,3.6938481940487167,-0.8120623858288525,-0.6790318252911071
30,relative_humidity_500_std,4.1853081874999365,-0.37141399016810733,-0.40773919281213916
31,relative_humidity_500_std,4.663915803493511,0.050013296297308926,-0.22838555822923517
32,relative_humidity_500_std,5.0705009995379156,0.45444726814746045,-0.2200472833675644
33,relative_humidity_500_std,5.235502177043748,1.0143336521094792,0.17839027749729197
34,relative_humidity_500_std,5.416685798398744,1.554696173944986,0.4981843143418114
35,relative_humidity_500_std,5.537959528293215,2.07112576985439,0.7450413562943147
36,relative_humidity_500_std,5.664723070315341,2.4365785323263682,0.9687490365488528
